offer,"1. To present, as an act of worship; to immolate; to sacrifice; to present in prayer or devotion; -- often with up. Thou shalt offer every day a bullock for a sin offering for atonement. Ex. xxix. 36. A holy priesthood to offer up spiritual sacrifices. 1 Pet. ii. 5. 2. To bring to or before; to hold out to; to present for acceptance or rejection; as, to offer a present, or a bribe; to offer one's self in marriage. I offer thee three things. 2 Sam. xxiv. 12. 3. To present in words; to proffer; to make a proposal of; to suggest; as, to offer an opinion. With the infinitive as an objective: To make an offer; to declare one's willingness; as, he offered to help me. 4. To attempt; to undertake. All that offer to defend him. Shak. 5. To bid, as a price, reward, or wages; as, to offer a guinea for a ring; to offer a salary or reward. 6. To put in opposition to; to manifest in an offensive way; to threaten; as, to offer violence, attack, etc. Syn. -- To propose; propound; move; proffer; tender; sacrifice; immolate.  1. To present itself; to be at hand. The occasion offers, and the youth complies. Dryden. 2. To make an attempt; to make an essay or a trial; -- used with at. ""Without offering at any other remedy."" Swift. He would be offering at the shepherd's voice. L'Estrange. I will not offer at that I can not master. Bacon.  1. The act of offering, bringing forward, proposing, or bidding; a proffer; a first advance. ""This offer comes from mercy."" Shak. 2. That which is offered or brought forward; a proposal to be accepted or rejected; a sum offered; a bid. When offers are disdained, and love denied. Pope. 3. Attempt; endeavor; essay; as, he made an offer to catch the ball. ""Some offer and attempt."" South."
offerable,Capable of being offered; suitable or worthy to be offered.
offerer,"One who offers; esp., one who offers something to God in worship. Hooker."
offering,"1. The act of an offerer; a proffering. 2. That which is offered, esp. in divine service; that which is presented as an expiation or atonement for sin, or as a free gift; a sacrifice; an oblation; as, sin offering. They are polluted offerings more abhorred Than spotted livers in the sacrifice. Shak. 3. A sum of money offered, as in church service; as, a missionary offering. Specif.: (Ch. of Eng.) Personal tithes payable according to custom, either at certain seasons as Christmas or Easter, or on certain occasions as marriages or christenings. [None] to the offering before her should go. Chaucer. Burnt offering, Drink offering, etc. See under Burnt. etc."
offertory,"1. The act of offering, or the thing offered. [Obs. or R.] Bacon. Bp. Fell. 2. (R.C.Ch.) (a) An anthem chanted, or a voluntary played on the organ, during the offering and first part of the Mass. (b) That part of the Mass which the priest reads before uncovering the chalice to offer up the elements for consecration. (c) The oblation of the elements. 3. (Ch. of Eng. & Prot. Epis. Ch.) (a) The Scripture sentences said or sung during the collection of the offerings. (b) The offerings themselves."
offerture,Offer; proposal; overture. [Obs.] More offertures and advantages to his crown. Milton.
offhand,"Instant; ready; extemporaneous; as, an offhand speech; offhand excuses. -- adv.  In an offhand manner; as, he replied offhand."
office,"1. That which a person does, either voluntarily or by appointment, for, or with reference to, others; customary duty, or a duty that arises from the relations of man to man; as, kind offices, pious offices. I would I could do a good office between you. Shak. 2. A special duty, trust, charge, or position, conferred by authority and for a public purpose; a position of trust or authority; as, an executive or judical office; a municipal office. 3. A charge or trust, of a sacred nature, conferred by God himself; as, the office of a priest under the old dispensation, and that of the apostles in the new. Inasmuch as I am the apostle of the Gentiles, I magnify mine office. Rom. xi. 13. 4. That which is performed, intended, or assigned to be done, by a particular thing, or that which anything is fitted to perform; a function; -- answering to duty in intelligent beings. They [the eyes] resign their office and their light. Shak. Hesperus, whose office is to bring Twilight upon the earth. Milton. In this experiment the several intervals of the teeth of the comb do the office of so many prisms. Sir I. Newton. 5. The place where a particular kind of business or service for others is transacted; a house or apartment in which public officers and others transact business; as, the register's office; a lawyer's office. 6. The company or corporation, or persons collectively, whose place of business is in an office; as, I have notified the office. 7. pl.  The apartments or outhouses in which the domestics discharge the duties attached to the service of a house, as kitchens, pantries, stables, etc. [Eng.] As for the offices, let them stand at distance. Bacon. 8. (Eccl.)  Any service other than that of ordination and the Mass; any prescribed religious service. This morning was read in the church, after the office was done, the declaration setting forth the late conspiracy against the king's person. Evelyn. Holy office. Same as Inquisition, n., 3. -- Houses of office. Same as def. 7 above. Chaucer. -- Little office (R.C.Ch.), an office recited in honor of the Virgin Mary. -- Office bearer, an officer; one who has a specific office or duty to perform. -- Office copy (Law), an authenticated or certified copy of a record, from the proper office. See Certified copies, under Copy. Abbott. -- Office-found (Law), the finding of an inquest of office. See under Inquest. -- Office holder. See Officeholder in the Vocabulary  To perform, as the duties of an office; to discharge. [Obs.] Shak."
office wire,"Copper wire with a strong but light insulation, used in wiring houses, etc."
officeholder,"An officer, particularly one in the civil service; a placeman."
officer,"1. One who holds an office; a person lawfully invested with an office, whether civil, military, or ecclesiastical; as, a church officer; a police officer; a staff officer. ""I am an officer of state."" Shak. 2. (U. S. Mil.)  Specifically, a commissioned officer, in distinction from a warrant officer. Field officer, General officer, etc. See under Field, General. etc. -- Officer of the day (Mil.), the officer who, on a given day, has charge for that day of the quard, prisoners, and police of the post or camp. -- Officer of the deck, or Officer of the watch (Naut.), the officer temporarily in charge on the deck of a vessel, esp. a war vessel.  1. To furnish with officers; to appoint officers over. Marshall. 2. To command as an officer; as, veterans from old regiments officered the recruits."
official,"1. Of or pertaining to an office or public trust; as, official duties, or routine. That, in the official marks invested, you Anon do meet the senate. Shak. 2. Derived from the proper office or officer, or from the proper authority; made or communicated by virtue of authority; as, an official statement or report. 3. (Pharm.)  Approved by authority; sanctioned by the pharmacopoeia; appointed to be used in medicine; as, an official drug or preparation. Cf. Officinal. 4. Discharging an office or function. [Obs.] The stomach and other parts official unto nutrition. Sir T. Browne.  1. One who holds an office; esp., a subordinate executive officer or attendant. 2. An ecclesiastical judge appointed by a bishop, chapter, archdeacon, etc., with charge of the spiritual jurisdiction. Blackstone."
officialism,"The state of being official; a system of official government; also, adherence to office routine; red-tapism. Officialism may often drift into blunders. Smiles."
officiality,See Officialty.
officially,"By the proper officer; by virtue of the proper authority; in pursuance of the special powers vested in an officer or office; as, accounts or reports officially vertified or rendered; letters officially communicated; persons officially notified."
officialty,"The charge, office, court, or jurisdiction of an official. Ayliffe."
officiant,"The officer who officiates or performs an office, as the burial office. Shipley."
officiary,Of or pertaining to an office or an officer; official. [R.] Heylin.
officiate,"To act as an officer in performing a duty; to transact the business of an office or public trust; to conduct a public service. Bp. Stillingfleet.  To discharge, perform, or supply, as an official duty or function. [Obs.] Merely to officiate light Round this opacous earth. Milton."
officiator,One who officiates. Tylor.
officinal,"1. Used in a shop, or belonging to it. [Obs. or R.] Johnson. 2. (Pharm.)  Kept in stock by apothecaries; -- said of such drugs and medicines as may be obtained without special preparation or compounding; not magistral. Note: This term is often interchanged with official, but in strict use officinal drugs are not necessarily official. See Official, a., 3."
